76cb2aa8-4e60-4b82-bfe5-8a0ce9cdc3c6,2021-11-13,12:00:00,0d7e60ea-f556-49c9-ae30-131ca5b53566,da9df60f-d4ca-4375-a20d-b7c4d331b1fc,8c94a71a-42bf-46be-8edf-f19979062afe,9990304107219418,701.99,5.94,91.26,787.31
a7a2d17e-cc1b-44fe-a8e4-3c4c0fad0544,2022-04-29,12:00:00,f2a80e71-0b5d-4b64-8667-7ff37269386d,19bb79c9-b7bc-485a-ba58-fd8559f38bf3,e3c8b54b-20ae-4adf-b489-deb2aa18744c,5548910601331480,853.96,4.23,111.01,960.74
4f014b99-11fe-4610-9569-2a2100e4052e,2022-07-25,12:00:00,8da92244-c92e-414f-9197-096cb0695a50,39817be5-fbfe-4411-91e3-719acb6e56da,9ef7caaf-8568-4bd8-9c77-ec8259635f96,2456742285430730,468.58,80.8,60.92,448.7
83686995-8e75-419f-aa3a-414a3072b917,2018-05-20,12:00:00,451b142e-771f-487a-ae26-c15dd32c3121,1715d65b-2c07-4ce2-a51f-561795f628a8,5869873c-025c-4e9a-8ffd-2570a651d4bb,2189764314384843,1091.97,13.92,141.96,1220.01
03378ea4-2b11-404c-998d-8bd83d0cef2f,2016-07-12,12:00:00,c22b16d5-b74e-4a7a-adf1-ede56857c302,913a66c9-ecd3-4824-97a4-4c169377f527,4fbae568-7608-4c3a-829e-843308b1d7be,8465073836165575,717.8,93.92,93.31,717.19
e37dde17-b4ad-41ce-b14b-50cd9c688dd5,2017-04-28,12:00:00,57894bb1-3081-4762-b870-f9b949d68a69,14138e1b-ef78-4d84-991f-999e1a726663,d6aa3bf1-ac60-406d-9548-cc162ec29598,7272988294204941,792.14,78.81,102.98,816.31
732da2e6-f09e-4346-ae6a-d2182f34938d,2019-02-16,12:00:00,fd617db1-3123-4400-9298-857df044b48b,7fe8fe97-41db-40eb-ac86-5aca771d61e0,6226ce22-c6f7-4db5-87a6-58aba3ddba44,5623592774018446,500.58,57.82,65.08,507.84
5a84195d-8fea-40a0-92cc-0ff0d3616e3d,2020-02-26,12:00:00,d7aecdb2-3c93-4d93-ad16-a0d35bfad3ce,78f3146b-411a-4cc0-b8ad-0253cbb8c35b,ff9fbc3d-b952-4614-8bcb-89decac5a0ff,4048949414096566,1112.87,13.09,144.67,1244.45
140e99c6-5c45-48e0-972b-d3b543620d0d,2021-06-11,12:00:00,8eddeae9-f73e-4710-b92f-23a174c4e6c7,e46bb75e-ce98-4b84-8697-5439b52b0fa7,2727a6e2-0c1d-4ec4-b9ac-1769b77d361d,9723836473630706,1133.32,51.12,147.33,1229.53
3eb52a98-14df-4036-a21c-a96c228f017b,2017-12-06,12:00:00,bb1db007-85c9-4bfe-93cc-bff3301cb495,c75816b4-92ba-48cf-8700-62694fda6c7e,37d3b91a-cbbc-4bbe-a37f-58f1695cd6a8,9504292893010151,1114.8,29.18,144.92,1230.54
984c4d5d-610e-4ef1-adb5-27469a798177,2019-01-15,12:00:00,ad08cbde-6ba3-4836-ab95-68354112e8ea,b1eb6ad6-07cc-46db-ab96-8a06e06cd284,95617fd8-2225-4974-9ece-5cb904c72a0b,2418778648339342,687.8,7.28,89.41,769.93
5c9e375d-835e-4706-924b-91c57e4a7086,2017-07-27,12:00:00,580201ff-073e-457b-9b48-d83188462588,9e581024-b88b-4910-874c-9dc6f0f411db,de08ae74-3e94-41cb-a306-feca1a0ff590,0400990672341518,584.64,49.14,76.0,611.5
faeaff76-1284-4452-8128-b89c1b4c6193,2022-12-17,12:00:00,0a5a0547-1751-4547-a8b5-486b2cb36cf5,2fa1c8fa-2e83-4106-82fb-237a936a6627,4af6963d-958f-49ae-ac8c-d6a12e03b54f,2398724200106780,532.36,50.32,69.21,551.25
9460f7c1-1121-4704-a5de-47122390f94f,2023-01-30,12:00:00,f8b366bf-aa5f-4209-8b5e-198373362b85,c51660f3-c6af-4192-a39f-03298b0aeb68,9088e60e-bdfa-4378-a0ba-ab2d15de0bce,9544555868858684,750.69,2.05,97.59,846.2300000000001
b94a467a-e204-41da-8576-35479921186d,2015-05-19,12:00:00,8d9ea1c2-4432-4047-a1de-afb4b0c65fcd,da9df60f-d4ca-4375-a20d-b7c4d331b1fc,9ec5ae60-37c3-4d0e-8ae5-cc3a46e6ee6b,7875115469715178,271.29,23.32,35.27,283.24
4d37d94a-0b64-4742-be56-45c0c591e320,2015-08-23,12:00:00,5e45b5cd-edd0-4cdc-950d-0ef8ad64a42f,355278e8-91a3-4360-956d-b6368833c27f,447362a3-f293-4918-9887-3c9cc4cbd4fc,7221198325497379,502.67,25.73,65.35,542.29
8069f86d-8945-4087-982f-40d8bb0bc579,2015-06-26,12:00:00,ac24dc8a-7c61-42c6-a633-954139422d6c,4ce8a2a5-6181-4a34-a572-b7b9b87443ae,693b6b93-95ba-4f66-84a2-0db98e689681,1631665764181916,780.43,36.09,101.46,845.8
5b3eed20-7be7-4e07-b5bc-49fef3aaada9,2021-12-24,12:00:00,199c6ffc-5743-4c59-9845-c5041672bd9c,c4397cab-951e-4910-9c73-b80732079c6e,c1da230b-ff9e-4e8d-8b25-1c58635deb5f,6784204519905637,458.04,57.82,59.55,459.77000000000004
50c04e82-2781-4b3c-8fb4-7dc08bad366a,2016-11-11,12:00:00,fe8145e5-0323-4cd0-8cb6-20b93d78a51f,29aab691-ea47-45f1-88d6-b6c96d3070c9,f9dc7e84-2a27-4553-b562-87f4e3247565,0233529919639791,952.85,19.13,123.87,1057.5900000000001
a1415d4d-c564-4686-a557-cdcf711ca7c5,2022-06-21,12:00:00,6ef70aa7-5976-4abb-a266-7b8df5422594,a57291e4-40e4-4ac2-812b-789b84dc1f7d,1ab3ecdb-dbcd-4a85-9717-40fe4c4f2a12,7795257927581154,363.27,5.8,47.23,404.7
d3ce367a-f147-4341-afa2-a57b711b03e9,2019-11-10,12:00:00,cf2875c8-6523-4202-b850-390164fcadf6,4e7794cc-6936-428b-b6fb-76a6184a9780,5a8e3e39-5241-4ddb-a1ae-d96869fa3cdb,6889718563274823,923.42,36.24,120.04,1007.2199999999999
a7a67b99-988e-4458-a96a-335d982b5a7c,2020-09-02,12:00:00,bd32cd17-9d85-4b15-b584-7a50c4290ed2,df335bfc-ac69-4e74-a876-a317ba2a968e,aa726232-d142-4ebb-8911-4c7c9ccfb698,2318713480438446,862.0,59.76,112.06,914.3
4a968c89-2a99-4889-a898-252d799baf5c,2015-12-02,12:00:00,a70ef09c-0c90-430b-9b57-31b9bace8809,6393d611-bdad-464d-b5cc-dd6659f0bdf1,e8e29ff1-9ce5-4604-a22a-08feddf13681,1899566651373691,535.3,68.57,69.59,536.3199999999999
6ead2548-e056-47f7-aa96-c30c6e9374b7,2021-03-03,12:00:00,d36572ca-4878-43e7-bad6-851b1fe1fb71,975a7627-0fd5-4964-bea2-9f897c9f279f,b7053316-abb0-47d7-aa3e-8f2ef59cae77,1460103327457360,710.74,29.95,92.4,773.1899999999999
e0936b82-1905-41ee-accb-af9875f53ba6,2018-08-22,12:00:00,374f7a91-3763-45d7-b5ea-3a059dfd337b,c3f43c02-2c81-48f1-9abe-26fcb73b0781,a20bbf0d-d050-461b-a2fd-9149fa28ba29,8598611186312030,558.22,0.9,72.57,629.8900000000001
58f7be1b-b249-4bf2-b337-2dd007e35395,2020-07-27,12:00:00,fffcf118-9e50-44c2-ab6d-de8ec71fa325,7bc9dd6d-bc87-4c88-a3e7-17ae4f1cb4b4,14d27f42-f01c-40e5-8500-e8d3f0c976f6,2161167245584671,940.06,66.75,122.21,995.52
b0d1f295-7119-4e75-a9c0-4dd1aef11c16,2017-06-30,12:00:00,5b182d53-053b-4e8a-b23a-cc0c3929b1fa,913a66c9-ecd3-4824-97a4-4c169377f527,58ab8b6f-22d4-4d9f-b950-76a011fbe093,3665947147357348,829.37,41.1,107.82,896.0899999999999
f1221f2e-c25c-4eb4-b7ef-2a2c4591b4da,2015-11-08,12:00:00,49395ef5-157c-44a3-a991-e5f25e2b1fc5,8e53f73d-e071-4157-97ba-5331c4f58e82,179d7a19-be36-4f80-82eb-5a2dacd541be,6492556586508098,641.36,75.28,83.38,649.46
172b96df-f49f-4dc1-b338-51cb5a5fba80,2017-05-23,12:00:00,b374631e-9566-431c-a0d5-0e132c24bcf1,ae4f576b-1ae9-4132-ace3-7444a5cba80b,5d73b417-ec2d-468d-aacf-ac28fadafe04,3809936854807205,1121.86,60.67,145.84,1207.0299999999997
cf8678ca-4adc-4b6e-8955-fdba0243cf95,2023-01-24,12:00:00,ffbbbc57-9aa0-4984-9b8e-e99e523b571c,2c6ebf96-c574-4072-a47c-da898d41275d,51071611-095d-4b00-b7a3-dc63d82c8f0d,7589351711036327,347.07,45.28,45.12,346.90999999999997
4b6d9bd9-a52e-4363-88d4-afc01447c022,2015-05-17,12:00:00,f5ac72fe-5e6c-4d9f-9d9a-63b6a4506c0f,4ebc4d11-3f0d-4950-b9ae-71d55a811b4f,95fd3a4c-3bec-4962-8b9c-3dad61de4a4d,1261303915103174,931.35,70.18,121.08,982.2500000000001
4e68bc14-7991-41ba-8a4f-c1c32db3f0f5,2015-08-31,12:00:00,a7b100b2-4cca-408d-8246-54cc557d0a1d,2fa5557c-ce47-490a-971b-b886c75f9523,1a842e8d-a52b-43fc-9327-2818af8c42dd,6504600739118416,1011.11,81.06,131.44,1061.49
fa19deed-a8c7-43bf-a07d-09dbe1d953b0,2016-06-28,12:00:00,ba7a370e-c28f-4103-bfe6-c0aa900a600e,ddf1103d-17d9-4e5c-8f1e-5fde4a1891b1,a3e39802-b3cd-4f38-967c-f4d2540cc857,6208275292237353,854.67,31.89,111.11,933.89
636b6f12-0c68-4f66-8257-508d430ecfd2,2015-08-06,12:00:00,04547c93-23b6-48b7-8c47-497c3585e229,2bc76f27-73c4-446e-9a64-bb62b155039a,c135b8c2-a95c-4bf7-8911-8762920cf441,4415866362682322,577.39,30.75,75.06,621.7
44898d3b-8b20-4a2b-8a5e-2ff6d34f4d1b,2022-06-15,12:00:00,048960ef-5490-4bf6-9e54-9be88776c832,28914e8a-8b0e-4b12-a1c6-73503fa88607,8a7cc83f-98b9-4dab-a506-68a1fe1ba978,0438282586085874,904.3,39.19,117.56,982.6699999999998
2731904c-0ccd-43bf-874c-28dfea4e0025,2021-12-06,12:00:00,0eda2a65-67d0-4da6-a690-e6c60a6f6a17,9cb027d8-8136-413b-bf61-9234be3babfc,fd54b592-eef5-4ca4-919c-71ebc1a3c7eb,1968273203408162,731.5,77.19,95.09,749.4
5dff9c11-c308-40cc-8e9f-0148fbe9ba63,2020-07-28,12:00:00,1a15a204-162c-4b11-ab5a-295195461a90,73b45c0b-1773-44b9-bf9f-46b17ad72217,c533b58c-5d35-488d-a4d3-7a46143403fd,6733096877975434,936.86,80.89,121.79,977.76
3efa651c-6895-4125-b7d2-d1cfe5211fd8,2015-10-12,12:00:00,b48c2e90-8681-4f6c-807b-7ee5c6d4db64,d203dff9-6932-4280-8cbd-c23a161d6cec,bfef1f14-de36-4241-8710-3ddc912e5b3d,1551085340234018,690.47,60.93,89.76,719.3000000000001
0b71b6ff-0c54-435c-a926-a6b2a283ba85,2019-04-30,12:00:00,53b7ddc7-1483-4e6d-8e5c-a044ef640882,8565c09a-30ac-41ba-8827-424aaa075664,584295fc-889c-4538-b7e1-c3cdd00cc47a,6781326799727311,820.35,91.01,106.65,835.99
3c11c06b-7661-458f-93af-300cdd41e51e,2015-05-19,12:00:00,36d1c76f-875e-4acc-bc94-8b7eeb4329bb,f74e8052-e226-409f-9006-24af9f5f639e,baff962e-c4f3-43ae-a0bc-1de3d38a77f3,4645633612094227,398.62,75.06,51.82,375.38
f76ccb77-97ba-4944-b4c6-25d89087617c,2020-01-12,12:00:00,0ec32893-15e8-4d71-9245-8ceefe25743b,df335bfc-ac69-4e74-a876-a317ba2a968e,8aa570e5-e6ae-45d5-bb33-d8317dc70dec,8691461374920384,813.18,65.14,105.71,853.75
a57e5ed5-e26a-4717-824c-1dbeebf89908,2018-05-22,12:00:00,cb7aca1d-e8f4-43c3-a008-2eac766eae2f,fd7044b5-187c-4044-b844-fe7470b6239a,9cf40430-eaeb-4561-9983-ac19ea9bc8c8,8314259408930079,450.87,43.72,58.61,465.76
f5f70027-c05a-47ff-8d12-93c6905f6e46,2021-06-24,12:00:00,e146fabc-7e25-40df-893d-b57a698ac11a,11ec7c89-ce7d-4a10-a3cc-160d0fc36456,b69c0991-0477-4bdb-a400-b51b291fbb83,1419263547131005,313.07,16.72,40.7,337.05
f9d81139-da09-4b91-9783-2f359b6f6e5a,2017-05-01,12:00:00,30aeaea6-eaba-434f-b7e5-58b797e58526,9a7eee22-6102-4b7e-bd4e-3c7fa3861185,8ade87b0-f984-4d8a-b08d-f67a2f301033,6063949967239664,342.44,48.91,44.52,338.04999999999995
f9090e5d-42bf-47e1-bff9-08df8c24aac4,2022-08-18,12:00:00,451b142e-771f-487a-ae26-c15dd32c3121,8e53f73d-e071-4157-97ba-5331c4f58e82,598c1970-2294-4ab9-adab-0184a020c91f,3483750866198933,375.92,23.66,48.87,401.13
d11cb247-c08c-4939-91b6-8857c598b1e7,2020-03-02,12:00:00,e7ffe5bf-45f7-412d-9bf0-54829c877bf0,2a27c4ef-6836-4296-a2d1-47d9c32ac35a,d6aa3bf1-ac60-406d-9548-cc162ec29598,0216197479149200,241.17,13.77,31.35,258.75
f1a56735-e7cb-48c5-b79d-c6e020213969,2018-04-01,12:00:00,d36572ca-4878-43e7-bad6-851b1fe1fb71,88a3a6a2-2e69-4e3e-9d5a-b5e6b5d851c5,93c4c75c-5122-4e69-8f34-d7d7d773c57f,3525202962327633,522.54,41.82,67.93,548.65
72ab4070-6301-4218-8324-dbcaf6111526,2020-07-11,12:00:00,101461ca-27aa-433e-b7b8-6ad286602995,ae4f576b-1ae9-4132-ace3-7444a5cba80b,2c660ee4-46e3-492c-b59e-ed525f866340,8035843482066877,981.8,40.94,127.63,1068.4899999999998
ff670ba0-9f90-4278-95f7-40318bfa7429,2021-09-03,12:00:00,3bb8a55d-7842-4ad0-b90e-668a45f3d9b1,55955913-7285-4931-8417-634c130f883d,c6fa1a00-da57-4f5a-b66c-3c781ce52dbd,7368793597046458,260.71,93.58,33.89,201.01999999999998
b05db600-337b-4fdb-9462-01d4276c43ee,2021-07-03,12:00:00,b718e40c-4ed5-4ab5-b7e1-e084b0bd9d59,f03b10ff-b642-4889-9913-b8179e6202bb,c5375105-7661-4d72-8cbb-42c1da1bc2f6,4282194910841461,379.49,0.32,49.33,428.5
e35f6e3d-f5ba-4f9d-b81c-d05098d02699,2017-07-28,12:00:00,444e59ab-0ec8-464e-9a0a-b7adb14319be,3f8882fd-10d3-4761-a159-8ce5f21ea993,f2370b7e-2374-47c8-ac4a-82466823798b,8203189544577407,653.19,41.99,84.91,696.11
d08f4e14-f2f8-483a-82df-f828bccbe868,2018-06-10,12:00:00,61076806-8194-41c2-b42e-41a6cbf2e1fa,caa51599-0180-41d0-9720-0bde41fa6595,3f2c04a2-adb1-4c4c-85ac-a2eb4bdb36a9,4235047059123318,965.21,15.68,125.48,1075.01
566c4340-0f10-4ab3-8160-c0cd6b34bbbb,2016-12-31,12:00:00,9efb514b-0611-4583-a320-40a9edd5a08e,73d59d4f-5fb7-431d-90da-750389fb0248,24e62a7d-95c4-4c53-99bc-f4ee9d1a658f,7993019160738174,1056.69,44.51,137.37,1149.5500000000002
d493f733-c358-4d3c-99c5-975266ddc378,2016-09-08,12:00:00,ddbd0b77-c779-4bd3-ba0b-6ba7fc10f0d7,ed501a90-d29d-4f0b-9ad7-36dfbc8c88bd,9ee9d0bf-d28b-4e85-9c19-f16547578c23,1028241154260168,985.92,25.88,128.17,1088.21
f1d8fbda-2279-4311-8c35-1f7cf2193fdb,2022-06-03,12:00:00,4b71c50e-b738-4472-be7f-97ec6dbc4f15,127ef7ed-c75c-4b33-9eaa-2cb886592712,67f08202-f211-4555-b364-c0ffd4458a9f,3960568892081386,658.12,36.15,85.56,707.53
9992ab4b-c8b8-4f59-9f81-c933cd924530,2015-10-21,12:00:00,9efb514b-0611-4583-a320-40a9edd5a08e,c3a91fbc-ac9a-4d65-b2d3-9fe947543658,5e2432eb-6de9-4f63-ad2d-3e7b0d80955b,8105902019540994,418.02,6.61,54.34,465.75
b3aa2dea-8a34-482f-bf6c-f0d774ee33b6,2019-10-28,12:00:00,b9b737fe-21aa-4de0-8439-c4649a5078ba,9977d19b-454e-4799-8bf8-5fe3404e3d9e,d027bd48-84f8-4e79-8a60-0c051c851b7b,4595585585412425,238.73,71.47,31.03,198.29
3e2ee911-7de4-4104-abec-2f8c03e36f1e,2017-11-23,12:00:00,3c94d58e-86ab-4060-9ce7-9be9e65683c9,2f70c1c9-81d3-4bdb-bc55-4d3ab2ecc02e,e99a3dc2-4634-4618-bcf7-354981bf498a,8840214000653707,584.6,82.13,76.0,578.47
290247b3-5a50-4830-9fa0-92ad459919b7,2017-12-10,12:00:00,50e6fb34-6b68-4906-8088-43182704a296,a2243c0d-8ff7-4a26-96f6-6b7e48f22eee,e303253c-9891-4a38-9c23-aff96266fc60,9738550750812443,475.6,73.86,61.83,463.57
d9f733aa-3044-4aba-b410-e5ab56daac3e,2023-01-22,12:00:00,8555620d-09c0-4af1-840f-0fa501da2eb9,76f0799b-d5d8-4d96-b496-47084b2a2394,14f6a961-d44c-4f82-ab69-1de3f31df0de,5833639498873282,467.88,96.42,60.82,432.28
0b7d3aed-4dfe-4c54-ab4a-3035b9fe51e7,2020-01-16,12:00:00,67d3f8e6-ab00-45f4-915a-62c09ce4bb34,56e4c350-fb71-4c60-9a54-8245da0929f8,f848eda2-d0be-4058-b896-40657397c5a5,6331318117125912,865.03,4.71,112.45,972.77
ffc13eae-4774-47e1-8299-5d08e27917a7,2022-04-19,12:00:00,d1b5833b-b777-43cc-8f63-f64e44898ff1,18263239-0982-4e0d-b11f-f7cd8b8bcb63,3dc3413b-d55c-4299-b140-4a0d18abb9e9,8314259408930079,714.99,7.31,92.95,800.6300000000001
3934722d-bf3e-4acf-8661-cc200f1a1c44,2017-01-30,12:00:00,fc31773d-d137-45f1-b2f1-c7b3557c6bf3,7961c6a8-63a4-4989-8cdc-35d4e140227b,091450f8-1da8-473b-acbd-b9477034b863,3929307237247117,890.68,14.53,115.79,991.9399999999999
8d603709-3b7a-4c34-95d3-aadaae577cb3,2019-08-01,12:00:00,ec085663-d038-464c-840b-3a5b6533feeb,fcdb7f6b-d0cf-43e0-9677-a2f8ab467b59,a604efef-dd06-4dff-b7e6-2c82c3a3034e,8765867195046150,1168.97,21.69,151.97,1299.25
64d4b069-15e0-4af5-9d98-792d4cf86a74,2022-01-24,12:00:00,c8498b3e-58f5-4864-b85b-5fc914578382,d5d91be1-59a6-4ec9-b51a-0525e492b972,c7637083-fa0c-4339-8671-465809d82acf,2180457074965438,996.58,50.68,129.56,1075.46
0d2a40e7-2547-4d85-8091-95a83070d9c2,2017-04-07,12:00:00,845888c8-68f1-4b60-be77-19d417c101d0,7a9c473a-e05e-4870-9c2d-add6febd8cb6,14d27f42-f01c-40e5-8500-e8d3f0c976f6,4470582907592171,968.6,21.03,125.92,1073.49
3cd39b66-0d2e-4cb9-8125-cc6bbb8248cf,2020-03-26,12:00:00,53b7ddc7-1483-4e6d-8e5c-a044ef640882,e25580f9-03e8-4843-add7-769bbe05482d,0bbe9c65-53d3-4dee-9103-a72e95817b8b,9316030565487102,529.28,27.04,68.81,571.05
afb5edef-0093-47fe-a712-3581622de6cb,2019-01-20,12:00:00,8e361ed8-d49c-4c28-bf35-ada5de91feef,abbdf09b-d5e6-4d5c-9b1c-15ad695e5748,3c4f29ae-459f-41d6-bb47-e3f2f04b7e63,3665947147357348,775.52,80.28,100.82,796.06
ddee72f0-f82d-4fec-a01b-09793732df89,2017-04-27,12:00:00,b89043aa-0cf0-474a-ad03-df4319592590,0ec846f6-f679-4ad6-8ea7-d662b5e6d51e,9e0901be-a9d1-4ee6-9a2d-b0ad8252ff61,9546693117107624,1096.35,54.14,142.53,1184.7399999999998
c0f9cac9-1ba5-4fa3-a1bc-67bedd8a91e4,2017-05-27,12:00:00,a91c7dfc-d989-4146-a1ad-2796134d2e8a,360b1cc2-61bc-4665-8202-d1a572fc240b,e50de5fb-4851-4299-99c1-1c0f936f0ce4,2903052200899391,484.28,36.25,62.96,510.98999999999995
bb8f4f7c-3d9f-4a7c-93c5-24f196fc9ff4,2019-08-08,12:00:00,5578bef2-b2b0-43c3-9c10-461db4a11c42,69261bc9-e106-4d40-b0a1-bc628432365d,917739b9-0052-42a3-8367-450e4135ad5f,0137761537478242,1122.55,65.42,145.93,1203.06
cbb1da0c-e7c2-480e-983d-547ef11c0356,2017-11-08,12:00:00,ee4f5e36-e308-4524-8ac5-6efa1f146a3c,9a8f8127-1ba8-4d87-bd41-48f4f10caf62,393d941e-2132-43a5-aadc-8c4f89b98c1e,1980895554190933,495.04,62.95,64.36,496.45000000000005
55a654b9-d62c-4104-891e-279bb31a68ae,2020-08-26,12:00:00,b314e839-dea8-44cb-9d2c-0eeb4bc89bef,1715d65b-2c07-4ce2-a51f-561795f628a8,58a1a17d-bccc-4148-80de-a2425b58e748,7065351268090946,361.66,5.45,47.02,403.23
622d41a4-1a01-41d4-80fb-ae2e413e4184,2017-11-23,12:00:00,64085b95-48a7-416c-a65b-e3ec4f7dfabf,57567c59-415f-431a-a809-066505f25f29,6cc6b981-539c-424b-a6a6-f1f49f36c678,3539419704469260,625.44,73.71,81.31,633.04
06451f77-56ca-45d7-8528-080c3a552521,2017-11-04,12:00:00,6c1805e2-5fe4-4bce-96ad-2ac9dae33f4a,57567c59-415f-431a-a809-066505f25f29,0e5bd438-2137-4630-b007-b6b822dc3e61,9639145425024675,621.21,46.1,80.76,655.87
16015457-ef39-4b57-a477-0b73e3185954,2021-03-13,12:00:00,c66c31cc-8772-4c6c-abb5-4b91702c75f6,64b8e988-a913-45fc-927f-89ac2a678eff,5a439b9e-23d4-4772-9258-f2240b135062,7474761512873134,786.16,42.6,102.2,845.76
dca0c9c1-8e2b-4d1a-9d36-ac0c893a7ccc,2016-03-28,12:00:00,8a2f7f19-f015-45af-a2f0-65f8046ea2d9,c6577f32-6d95-4e12-8c7a-cc6448d94a1d,db9691c6-d052-473d-81a8-b44fa6596293,1442981015825622,500.86,2.72,65.11,563.25
fc95f76a-bec0-4893-8d39-249575e10c1e,2017-10-08,12:00:00,42a56271-a7ec-4aee-b6cc-e398294dc71e,bb59e706-f9ed-4146-9af6-398edc73d5ea,70b793b2-6391-435c-9e5d-7e1d37b2e4bc,9131245659098489,401.15,22.97,52.15,430.3299999999999
754e87b2-9dcb-460d-b400-b6db9cbe0414,2015-01-05,12:00:00,6c2fce67-fdb8-41c3-8392-f8c64f420076,0018353c-88cb-4235-8c12-1e372e5061af,f9729482-ef5a-4c6b-a913-9261c6821a3a,9875100992695588,503.86,66.3,65.5,503.06
ef82d9b4-5d65-4c25-ac18-daee926109ea,2018-06-24,12:00:00,f165da87-22dc-4124-bdeb-3c3f1839500e,f07ff811-db60-488a-9f20-4dc42814e188,90dd1886-682c-44af-80d5-cf86c894602e,3960568892081386,640.17,38.63,83.22,684.76
c49cf707-0b05-4f36-8967-017abaffa454,2016-08-11,12:00:00,7b06a656-0640-4998-aa45-a1c291ac3df3,f3f89ab7-1c13-479d-9051-8a3cf03da6db,8f7389b5-bf13-424a-a2a7-7f5babe64f66,9966359648590618,676.42,84.22,87.93,680.1299999999999
d9ee0693-adee-400b-bfb9-d73225596ecd,2019-01-18,12:00:00,a2ef8f9e-9791-4cd2-8a18-a85cafb0c038,b25ca484-5de4-46a1-bcf6-2a1238d9d7bd,b1929b8e-4c86-48d5-8913-73c81ba5b4d0,8726304660625623,560.05,41.35,72.81,591.51
b53d5d8b-239b-4217-8de0-9d1d87e39a0e,2017-10-22,12:00:00,a4c11ea3-cb52-4a36-8fe0-860d62de8e7a,8565c09a-30ac-41ba-8827-424aaa075664,817add40-e834-40d6-a381-a1914024d20b,5346088062880157,677.12,11.01,88.03,754.14
16b631f2-285a-40a8-96b5-d3f1ab1936cb,2019-12-10,12:00:00,15c91e0b-e31e-4ea5-892c-b4d36832ab53,649a76d3-8e29-4ae0-a853-f55fdf269517,1e017e90-5c6c-4a23-a776-dc386c312261,0708377674187456,514.44,37.62,66.88,543.7
292a0aaf-e9f8-4619-be7d-ad25f4a182b5,2017-07-15,12:00:00,df2b7688-1c94-459c-b1d4-70cdc2f5d294,7c0a412a-86d2-449f-a5ea-cbac086681b2,a49dfdc1-cf76-4582-9d70-52742f8b504a,7443045908609727,683.75,94.21,88.89,678.43
